Token ID,Token,Lemma,GSMS,Farsi Token,Farsi Lemma,POS FAR,BN Synset,Correct?,Synonyms?,BN Gloss,Token ID FAR,Annotator notes,Farsi Lemma - BN Synset,Farsi Lemma - BN Gloss,English Lemma - WN Synsets,English Lemma - WN Glosses,English Lemma - BN Synsets,English Lemma - BN Glosses
d002.s001.t005,calculator,calculator,N,ماشین‌حساب,ماشین‌حساب,"NOUN,EZ",bn:00946167n,0,1,n/a,d002.s001.t003,gloss not found,bn:00014687n;bn:03466887n,A small machine that is used for mathematical calculations	;Calculator is a software calculator included in all versions of Windows.,wn:09887034n; wn:02938886n,an expert at calculation (or at operating calculating machines); a small machine that is used for mathematical calculations,,
d002.s001.t006,based,base,V,اساس,اساس,"NOUN,EZ",bn:00083141v,1,,Use as a basis for; found on,d002.s001.t006,,,,,,,
d002.s001.t007,on,,X,بر,بر,ADP,n/a,,,n/a,d002.s001.t005,,,,,,,
d002.s001.t008,content,content,J,محتوا,محتوا,NOUN,n/a,,,n/a,d002.s001.t008,,bn:00453494n;bn:00080229n,"In publishing, art, and communication, content is the information and experiences that are directed towards an end-user or audience.	;The amount of 3-dimensional space occupied by an object",,,,
d002.s001.t009,markup,markup,N,نشانه‌گذاری,نشانه‌گذاری,"NOUN,EZ",bn:00053491n,1,,Detailed stylistic instructions for typesetting something that is to be printed; manual markup is usually written on the copy (e.g. underlining words that are to be set in italics),d002.s001.t007,,,,,,,
d002.s001.t010,MathML,mathml,N,MathML,MathML,NOUN,bn:03313895n,1,,"Mathematical Markup Language is a mathematical markup language, an application of XML for describing mathematical notations and capturing both its structure and content. It aims at integrating mathematical formulae into World Wide Web pages and other documents.",d002.s001.t010,,,,,,,
d002.s001.t011,language,language,N,زبان,زبان,"NOUN,EZ",bn:00213650n,1,,"In mathematics, computer science, and linguistics, a formal language is a set of strings of symbols together with a set of rules that are specific to it.",d002.s001.t009,,,,,,,
d002.s001.t012,.,,X,.,.,PUNCT,n/a,,,n/a,d002.s001.t012,,,,,,,
d002.s002.t001,Nowadays,nowadays,R,امروزه,امروزه,ADV,bn:00116382r,1,,In these times- Nancy Mitford,d002.s002.t001,,,,,,,
d002.s002.t002,it,,X,,,,n/a,,,n/a,,,,,,,,
d002.s002.t003,is,be,V,است,است,VERB,n/a,,,n/a,d002.s002.t020,,,,,,,
d002.s002.t004,capable,capable,J,قادر,قادر,ADJ,bn:00099215a,1,,(usually followed by `of') having capacity or ability,d002.s002.t002,,,,,,,
d002.s002.t005,to,,X,به,به,ADP,n/a,,,n/a,d002.s002.t003,,,,,,,
d002.s002.t006,make,make,V,انجام,انجام,"NOUN,EZ",bn:00090557v,1,,Perform or carry out,d002.s002.t004,,,,,,,
d002.s002.t007,simple,simple,J,ساده,ساده,ADJ,bn:00102111a,1,,Easy and not involved or complicated,d002.s002.t007,,,,,,,
d002.s002.t008,MathML,mathml,N,MathML,MathML,NOUN,bn:03313895n,1,,"Mathematical Markup Language is a mathematical markup language, an application of XML for describing mathematical notations and capturing both its structure and content. It aims at integrating mathematical formulae into World Wide Web pages and other documents.",d002.s002.t006,,,,,,,
d002.s002.t009,operations,operation,N,عملیات,عملیات,"NOUN,EZ",bn:00053826n,1,,(mathematics) calculation by mathematical methods,d002.s002.t005,,,,,,,
d002.s002.t010,(,,X,(,(,PUNCT,n/a,,,n/a,d002.s002.t008,,,,,,,
d002.s002.t011,arithmetic,arithmetic,J,حسابی,حسابی,ADJ,bn:00097495a,1,,Relating to or involving arithmetic,d002.s002.t009,,,,,,,
d002.s002.t012,and,,X,و,و,CCONJ,n/a,,,n/a,d002.s002.t010,,,,,,,
d002.s002.t013,logical,logical,J,حسابی➕منطقی,حسابی➕منطقی,ADJ➕ADJ,n/a,,,n/a,d002.s002.t009➕d002.s002.t011,,,,,,,
d002.s002.t014,),,X,),),PUNCT,n/a,,,n/a,d002.s002.t012,,,,,,,
d002.s002.t015,and,,X,و,و,CCONJ,n/a,,,n/a,d002.s002.t013,,,,,,,
d002.s002.t016,to,,X,,,,n/a,,,n/a,,,,,,,,
d002.s002.t017,representate,representate,N,نمایش,نمایش,"NOUN,EZ",n/a,,,n/a,d002.s002.t014,,bn:00976398n;bn:03654758n;bn:00087013v;bn:00044273n;bn:00027671n;bn:00044272n;bn:00069859n;bn:00027670n;bn:00005028n;bn:00028609n;bn:00636385n;bn:00073228n;bn:00028605n;bn:00032224n;bn:00086557v;bn:01448729n,"The Show is a 1927 silent American drama film directed by Tod Browning, based upon Charles Tenney Jackson's 1910 novel The Day of Souls.	;A profile in the Unified Modeling Language provides a generic extension mechanism for customizing UML models for particular domains and platforms.	;To show, make visible or apparent	;A deliberate display of emotion for effect	;Something shown to the public	;A performance of a play	;The display of a motion picture	;Something intended to communicate a particular impression	;Pretending that something is the case in order to make a good impression	;The art of writing and producing plays	;Performance is a 1970 British crime drama film directed by Donald Cammell and Nicolas Roeg, written by Cammell and photographed by Roeg.	;A blunder that makes you look ridiculous; used in the phrase `make a spectacle of' yourself	;An episode that is turbulent or highly emotional	;The act of exhibiting	;Give an exhibition of to an interested audience	;View or position is a central idea in Buddhism.",,,,
d002.s002.t018,2D,2d,N,دو➕بعدی,دو➕بعدی,NUM➕NOUN,n/a,,,n/a,d002.s002.t016➕d002.s002.t017,,,,,,,
d002.s002.t019,and,,X,و,و,CCONJ,n/a,,,n/a,d002.s002.t018,,,,,,,
d002.s002.t020,3D,3d,N,سه‌بعدی,سه‌بعدی,ADJ,bn:00000102n,1,,Having a three-dimensional form or appearance,d002.s002.t019,,,,,,,
d002.s002.t021,graphs,graph,N,نمودارهای,نمودار,"NOUN,EZ",bn:00041412n,1,,A visual representation of the relations between certain quantities plotted with reference to a set of axes,d002.s002.t015,,,,,,,
d002.s002.t022,.,,X,.,.,PUNCT,n/a,,,n/a,d002.s002.t021,,,,,,,
d002.s003.t001,It,,X,در,در,ADP,n/a,,,n/a,d002.s003.t001,,,,,,,
d002.s003.t002,is,be,V,,,,n/a,,,n/a,,,,,,,,
d002.s003.t003,actually,actually,R,واقع,واقع,NOUN,bn:00114118r,0,0,Used to imply that one would expect the fact to be the opposite of that stated; surprisingly,d002.s003.t002,the correct translation needs a preposition which I see on row 896,bn:02834543n;bn:00114117r;bn:00116795r,"In artificial intelligence and cognitive science, the term situated refers to an agent which is embedded in an environment.	;In actual fact	;In a realistic manner",wn:00149510r; wn:00149138r; wn:00150003r; wn:00149744r,in actual fact; used to imply that one would expect the fact to be the opposite of that stated; surprisingly; at the present moment; as a sentence modifier to add slight emphasis,,
d002.s003.t004,not,not,R,نیست,نیست,VERB,bn:00116360r,1,,Negation of a word or group of words,d002.s003.t011,,,,,,,
d002.s003.t005,necessary,necessary,J,نیازی,نیازیدن#نیاز,NOUN,bn:00107182a,0,0,Absolutely essential,d002.s003.t007,,,,wn:01580050a; wn:00343552s,absolutely essential; unavoidably determined by prior circumstances,,
d002.s003.t006,to,,X,به,به,ADP,n/a,,,n/a,d002.s003.t008,,,,,,,
d002.s003.t007,know,know,V,دانستن,دانستن,"NOUN,EZ",bn:00085261v,1,,Be cognizant or aware of a fact or a specific piece of information; possess knowledge or information about,d002.s003.t009,,,,,,,
d002.s003.t008,MathML,mathml,N,MathML,MathML,NOUN,bn:03313895n,1,,"Mathematical Markup Language is a mathematical markup language, an application of XML for describing mathematical notations and capturing both its structure and content. It aims at integrating mathematical formulae into World Wide Web pages and other documents.",d002.s003.t010,,,,,,,
d002.s003.t009,to,,X,برای,برای,"ADP,EZ",n/a,,,n/a,d002.s003.t003,,,,,,,
d002.s003.t010,use,use,V,استفاده,استفاده,NOUN,bn:00082705v,1,,Put into service; make work or employ for a particular purpose or for its inherent or natural purpose,d002.s003.t004,,,,,,,
d002.s003.t011,kalgebra,kalgebra,N,کلجبرا,کلجبرا,NOUN,bn:08534138n,1,,n/a,d002.s003.t006,,,,,,,
d002.s003.t012,.,,X,.,.,PUNCT,n/a,,,n/a,d002.s003.t012,,,,,,,
d002.s004.t001,kalgebra,kalgebra,N,kalgebra,kalgebra,NOUN,bn:08534138n,1,,n/a,d002.s004.t001,,,,,,,
d002.s004.t002,is,be,V,است,است,VERB,n/a,,,n/a,d002.s004.t008,,,,,,,
d002.s004.t003,a,,X,یک,یک,NUM,n/a,,,n/a,d002.s004.t002,,,,,,,
d002.s004.t004,MathML,mathml,N,MathML,MathML,NOUN,bn:03313895n,1,,"Mathematical Markup Language is a mathematical markup language, an application of XML for describing mathematical notations and capturing both its structure and content. It aims at integrating mathematical formulae into World Wide Web pages and other documents.",d002.s004.t007,,,,,,,
d002.s004.t005,based,base,V,مبتنی,مبتنی,ADJ,bn:00083141v,1,,Use as a basis for; found on,d002.s004.t005,,,,,,,
d002.s004.t006,graph,graph,N,گراف,گراف,NOUN,bn:00041412n,1,,A visual representation of the relations between certain quantities plotted with reference to a set of axes,d002.s004.t004,,,,,,,
d002.s004.t007,calculator,calculator,N,ماشین‌حساب,ماشین‌حساب,"NOUN,EZ",bn:00946167n,1,,n/a,d002.s004.t003,,,,,,,
d002.s004.t008,.,,X,.,.,PUNCT,n/a,,,n/a,d002.s004.t009,,,,,,,
d002.s005.t001,Although,,X,اگرچه,اگرچه,SCONJ,n/a,,,n/a,d002.s005.t001,,,,,,,
d002.s005.t002,it,,X,,,,n/a,,,n/a,,,,,,,,
d002.s005.t003,was,be,V,بود,بود#است,VERB,n/a,,,n/a,d002.s005.t007,,,,,,,
d002.s005.t004,initially,initially,R,در➕ابتدا,در➕ابتدا,ADP➕ADV,bn:00114055r,1,,At the beginning,d002.s005.t002➕d002.s005.t003,,,,,,,
d002.s005.t005,MathML,mathml,N,MathML,MathML,NOUN,bn:03313895n,1,,"Mathematical Markup Language is a mathematical markup language, an application of XML for describing mathematical notations and capturing both its structure and content. It aims at integrating mathematical formulae into World Wide Web pages and other documents.",d002.s005.t006,,,,,,,
d002.s005.t006,oriented,orient,V,بر,بر,ADP,bn:00091201v,0,0,Adjust to a specific need or market,d002.s005.t005,,bn:00001775n;bn:03347954n,"Thoroughbred that won the triple crown in 1978	;Bor is a town and district of Niğde Province in the Central Anatolia region of Turkey, 14 km north of the city of Niğde, on a high plain.",wn:02713184v; wn:02159197v; wn:02712914v; wn:00874537v; wn:00301662v,be oriented; determine one's position with reference to another point; cause to point; familiarize (someone) with new surroundings or circumstances; adjust to a specific need or market,,
d002.s005.t007,it,,X,،,،,PUNCT,n/a,,,n/a,d002.s005.t008,,,,,,,
d002.s005.t008,can,,X,می‌تواند,توانست#توان,VERB,n/a,,,n/a,d002.s005.t010,,,,,,,
d002.s005.t009,now,now,R,اکنون,اکنون,ADV,bn:00114424r,1,,At the present moment,d002.s005.t009,,,,,,,
d002.s005.t010,be,be,V,شود,شد#شو,VERB,n/a,,,n/a,d002.s005.t019,,,,,,,
d002.s005.t011,used,use,V,استفاده,استفاده,NOUN,bn:00082705v,1,,Put into service; make work or employ for a particular purpose or for its inherent or natural purpose,d002.s005.t018,,,,,,,
d002.s005.t012,by,,X,توسط,توسط,"ADP,EZ",n/a,,,n/a,d002.s005.t011,,,,,,,
d002.s005.t013,everyone,everyone,N,افراد,افراد,NOUN,n/a,,,n/a,d002.s005.t013,,,,,,,
d002.s005.t014,with,,X,با,با,ADP,n/a,,,n/a,d002.s005.t014,,,,,,,
d002.s005.t015,little,little,J,کمی,کمی,"ADJ,EZ",bn:00106058a,1,,Limited or below average in number or quantity or magnitude or extent,d002.s005.t016,,,,,,,
d002.s005.t016,mathematical,mathematical,J,ریاضی,ریاضی,NOUN,bn:00106488a,1,,Of or pertaining to or of the nature of mathematics,d002.s005.t017,,,,,,,
d002.s005.t017,knowledge,knowledge,N,دانش,دانش,"NOUN,EZ",bn:00020452n,1,,The psychological result of perception and learning and reasoning,d002.s005.t015,,,,,,,
d002.s005.t018,.,,X,.,.,PUNCT,n/a,,,n/a,d002.s005.t020,,,,,,,
d002.s006.t001,Here,here,R,اینجا,اینجا,ADV,bn:00115639r,1,,In or at this place; where the speaker or writer is,d002.s006.t002,,,,,,,
d002.s006.t002,s,be,V,,,,n/a,,,n/a,,,,,,,,
d002.s006.t003,a,,X,یک,یک,NUM,n/a,,,n/a,d002.s006.t003,,,,,,,
d002.s006.t004,screenshot,screenshot,N,اسکرین,اسکرین,NOUN,bn:01157212n,0,0,"A screenshot is a digital image of what should be visible on a monitor, television, or other visual output device.",d002.s006.t004,"Screenshot is built from two words but this row only contains the translation for ""screen""",,,,,,
d002.s006.t005,of,,X,از,از,ADP,n/a,,,n/a,d002.s006.t006,,,,,,,
d002.s006.t006,kalgebra,kalgebra,N,کلجبرا,کلجبرا,NOUN,bn:08534138n,1,,n/a,d002.s006.t009,,,,,,,
d002.s006.t007,main,main,J,,,,bn:00099598a,,,Most important element,,,bn:00036777n,A punctuation mark (.) placed at the end of a declarative sentence to indicate a full stop or after abbreviations,,,,
d002.s006.t008,window,window,N,پنجره,پنجره,"NOUN,EZ",bn:00081292n,1,,(computer science) a rectangular part of a computer screen that contains a display different from the rest of the screen,d002.s006.t007,,,,,,,
d002.s007.t001,kalgebra,kalgebra,N,کالجبرا,کالجبرا,NOUN,bn:08534138n,1,,n/a,d002.s007.t003,,,,,,,
d002.s007.t002,main,main,J,اصلی,اصلی,"ADJ,EZ",bn:00099598a,1,,Most important element,d002.s007.t002,,,,,,,
d002.s007.t003,window,window,N,کالجبرا,کالجبرا,NOUN,bn:00081292n,0,0,(computer science) a rectangular part of a computer screen that contains a display different from the rest of the screen,d002.s007.t003,,,,wn:04587648n; wn:04588365n; wn:04588587n; wn:09480077n; wn:15299783n; wn:04589745n; wn:04588986n; wn:04588739n,a framework of wood or metal that contains a glass windowpane and is built into a wall or roof to admit light or air; a transparent opening in a vehicle that allow vision out of the sides or back; usually is capable of being opened; a transparent panel (as of an envelope) inserted in an otherwise opaque material; an opening that resembles a window in appearance or function; the time period that is considered best for starting or finishing something; a pane of glass in a window; an opening in a wall or screen that admits light and air and through which customers can be served; (computer science) a rectangular part of a computer screen that contains a display different from the rest of the screen,,
d002.s008.t001,kalgebra,kalgebra,N,kalgebra,kalgebra,NOUN,bn:08534138n,1,,n/a,d002.s008.t003,,,,,,,
d002.s008.t002,main,main,J,اصلی,اصلی,"ADJ,EZ",bn:00099598a,1,,Most important element,d002.s008.t002,,,,,,,
d002.s008.t003,window,window,N,پنجره,پنجره,"NOUN,EZ",bn:00081292n,1,,(computer science) a rectangular part of a computer screen that contains a display different from the rest of the screen,d002.s008.t001,,,,,,,
d002.s008.t004,consists,consist,V,شامل➕است,شامل➕است,"ADJ,EZ➕VERB",bn:00085498v,1,,Be composed of,d002.s008.t004➕d002.s008.t024,,,,,,,
d002.s008.t005,in,,X,,,,n/a,,,n/a,,,,,,,,
d002.s008.t006,a,,X,یک,یک,NUM,n/a,,,n/a,d002.s008.t005,,,,,,,
d002.s008.t007,Console,console,N,Console,Console,NOUN,bn:00020949n,1,,Commands that a user types in order to run an application,d002.s008.t007,,,,,,,
d002.s008.t008,tab,tab,N,تب,تب,"NOUN,EZ",bn:00120018n,1,,"In interface design, a tabbed document interface or Tab is a graphical control element that allows multiple documents or panels to be contained within a single window, using tabs as a navigational widget for switching between sets of documents.",d002.s008.t006,,,,,,,
d002.s008.t009,",",,X,،,،,PUNCT,n/a,,,n/a,d002.s008.t008,,,,,,,
d002.s008.t010,a,,X,یک,یک,NUM,n/a,,,n/a,d002.s008.t009,,,,,,,
d002.s008.t011,2D,2d,N,۲➕D,۲➕D,NUM➕NOUN,n/a,,,n/a,d002.s008.t012➕d002.s008.t013,,,,,,,
d002.s008.t012,Graph,graph,N,Graph,Graph,NOUN,bn:00041412n,1,,A visual representation of the relations between certain quantities plotted with reference to a set of axes,d002.s008.t011,,,,,,,
d002.s008.t013,tab,tab,N,Tab,Tab,NOUN,bn:00120018n,1,,"In interface design, a tabbed document interface or Tab is a graphical control element that allows multiple documents or panels to be contained within a single window, using tabs as a navigational widget for switching between sets of documents.",d002.s008.t016,,,,,,,
d002.s008.t014,",",,X,،,،,PUNCT,n/a,,,n/a,d002.s008.t014,,,,,,,
d002.s008.t015,a,,X,یک,یک,NUM,n/a,,,n/a,d002.s008.t015,,,,,,,
d002.s008.t016,3D,3d,N,۳➕D,۳➕D,NUM➕NOUN,bn:00000102n,1,,Having a three-dimensional form or appearance,d002.s008.t018➕d002.s008.t019,,,,,,,
d002.s008.t017,Graph,graph,N,Graph,Graph,NOUN,bn:00041412n,1,,A visual representation of the relations between certain quantities plotted with reference to a set of axes,d002.s008.t017,,,,,,,
d002.s008.t018,tab,tab,N,,,,bn:00120018n,0,0,"In interface design, a tabbed document interface or Tab is a graphical control element that allows multiple documents or panels to be contained within a single window, using tabs as a navigational widget for switching between sets of documents.",,The row is empty for translation,bn:00036777n,A punctuation mark (.) placed at the end of a declarative sentence to indicate a full stop or after abbreviations,wn:06517942n; wn:06267991n; wn:04379096n; wn:04378123n; wn:03936568n,the bill in a restaurant; sensationalist journalism; the key on a typewriter or a word processor that causes a tabulation; a short strip of material attached to or projecting from something in order to facilitate opening or identifying or handling it; a dose of medicine in the form of a small pellet,,
d002.s008.t019,and,,X,و,و,CCONJ,n/a,,,n/a,d002.s008.t020,,,,,,,
d002.s008.t020,a,,X,یک,یک,NUM,n/a,,,n/a,d002.s008.t021,,,,,,,
d002.s008.t021,Dictionary,dictionary,N,Dictionary,Dictionary,NOUN,bn:00026967n,1,,A reference book containing an alphabetical list of words with information about them,d002.s008.t023,,,,,,,
d002.s008.t022,tab,tab,N,,,,bn:00120018n,0,0,"In interface design, a tabbed document interface or Tab is a graphical control element that allows multiple documents or panels to be contained within a single window, using tabs as a navigational widget for switching between sets of documents.",,The row is empty for translation,bn:00036777n,A punctuation mark (.) placed at the end of a declarative sentence to indicate a full stop or after abbreviations,wn:06517942n; wn:06267991n; wn:04379096n; wn:04378123n; wn:03936568n,the bill in a restaurant; sensationalist journalism; the key on a typewriter or a word processor that causes a tabulation; a short strip of material attached to or projecting from something in order to facilitate opening or identifying or handling it; a dose of medicine in the form of a small pellet,,
d002.s008.t023,.,,X,.,.,PUNCT,n/a,,,n/a,d002.s008.t025,,,,,,,
d002.s009.t001,Below,below,R,در➕زیر,در➕زیر,"ADP➕NOUN,EZ",bn:00114401r,1,,In or to a place that is lower,d002.s009.t001➕d002.s009.t002,,,,,,,
d002.s009.t002,these,,X,این,این,DET,n/a,,,n/a,d002.s009.t003,,,,,,,
